TotalCharges,tenure,MonthlyCharges,PaymentMethod_Electronic check,InternetService_Fiber optic,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,Contract_One year,OnlineBackup_Yes,SeniorCitizen,MultipleLines_Yes
315.3,3,97.9,True,True,False,False,False,True,False,True,False,True,0,False
429.55,21,20.5,False,False,False,True,False,False,False,False,True,False,1,False
356.15,20,19.6,False,False,False,True,False,True,False,False,False,False,0,False
488.25,22,20.25,False,False,False,True,False,False,True,False,True,False,0,False
55.7,1,55.7,False,False,False,True,False,True,False,False,False,False,0,False
1298.7,63,20.6,False,False,True,False,False,True,False,False,False,False,0,False
1378.75,70,19.8,False,False,True,False,False,False,True,False,False,False,0,False
973.45,13,79.8,True,True,False,True,False,True,False,False,False,True,0,False
384.25,5,80.2,True,True,False,False,False,False,False,False,False,False,0,False
8543.25,72,116.4,False,True,True,False,True,True,True,True,False,True,0,True
389.95,13,31.65,True,False,False,False,False,True,False,False,False,True,0,False
5731.85,61,94.15,False,True,False,True,False,False,True,True,False,True,0,False
20.65,1,20.65,True,False,False,True,False,False,False,False,False,False,0,False
4275.75,56,76.85,False,True,False,False,False,True,True,True,False,False,1,True
84.5,4,20.15,False,False,False,False,False,False,False,False,False,False,0,False
1924.1,35,55.25,False,False,True,True,True,False,False,False,False,False,0,True
669.85,18,39.05,True,False,False,False,False,True,True,False,False,False,0,False
5784.3,72,82.15,False,False,True,True,False,False,True,False,False,True,0,True
5166.2,49,103.0,False,True,False,False,True,False,False,True,True,True,1,True
4060.55,44,95.1,False,True,False,False,True,True,True,True,False,True,0,True
267.4,3,83.9,False,True,False,False,False,True,True,True,False,False,1,False
3532.85,37,95.15,True,True,False,False,False,True,True,False,False,True,0,True
4914.8,61,79.8,True,False,False,True,False,True,True,False,True,True,0,True
5315.8,70,74.8,False,False,True,True,True,True,True,True,False,False,0,True
69.85,1,69.85,True,True,False,False,False,True,False,False,False,False,1,False
775.6,41,20.45,True,False,False,False,False,False,False,False,False,False,0,False
5445.95,70,78.35,False,False,False,True,True,False,True,True,True,True,0,True
53.55,1,53.55,False,False,False,False,False,True,False,False,False,False,0,False
1007.8,51,19.1,True,False,False,True,False,False,False,False,True,False,0,False
833.55,42,20.0,False,False,True,False,False,False,True,False,False,False,0,False
6579.05,70,93.9,False,True,True,False,True,False,True,True,False,True,0,True
1004.5,48,19.95,False,False,False,True,False,False,False,False,True,False,0,False
7856.0,68,113.15,True,True,True,True,True,True,True,True,False,True,0,True
1183.05,48,24.0,False,False,True,False,False,False,False,False,False,False,0,True
2169.75,26,84.95,True,True,False,False,False,False,True,False,False,True,1,False
896.9,11,80.5,False,True,False,True,False,True,True,False,False,True,0,True
19.3,1,19.3,False,False,False,True,False,True,False,False,False,False,0,False
501.35,27,19.15,False,False,False,False,False,False,False,False,True,False,0,False
4126.35,46,91.3,False,True,False,False,False,True,False,False,True,True,1,False
49.65,1,49.65,False,False,False,True,False,True,False,False,False,False,0,False
2460.15,46,54.35,False,False,True,False,False,False,False,True,False,False,0,False
477.6,25,19.15,False,False,False,True,False,True,True,False,False,False,0,False
370.65,4,88.45,True,True,False,True,False,True,False,False,False,False,0,False
265.75,13,19.75,False,False,True,True,False,False,False,False,False,False,0,False
2424.45,31,75.5,False,False,False,True,True,True,True,True,True,True,0,False
1849.95,23,83.75,True,True,False,False,False,True,True,False,False,False,0,True
61.05,2,19.4,False,False,False,False,False,False,False,False,False,False,0,False
1698.55,65,26.5,False,False,True,False,False,False,False,False,False,False,0,True
1910.6,22,90.5,False,True,False,True,False,True,False,True,False,False,1,True
998.1,55,19.15,False,False,False,False,False,False,True,False,True,False,0,False
890.6,9,94.85,False,True,False,True,False,True,True,True,False,True,0,False
529.5,7,69.95,False,True,False,True,False,True,True,False,False,False,0,False
1383.6,35,40.9,False,False,False,False,False,False,True,True,True,False,0,False
493.4,6,80.25,False,False,True,True,True,True,False,True,False,False,0,False
48.6,1,48.6,False,False,False,False,True,True,False,False,False,False,0,False
1207.0,17,70.8,True,True,False,True,False,True,False,False,False,False,0,False
563.5,10,60.2,False,False,False,True,False,False,True,False,False,False,0,False
864.55,15,55.2,False,False,False,True,False,False,False,True,True,False,0,False
2109.35,40,55.8,True,False,False,False,True,True,False,False,False,True,1,False
701.05,13,54.15,False,False,False,False,True,False,True,True,True,False,0,False
2265.25,29,80.15,False,True,False,True,False,True,True,False,False,True,0,True
220.6,3,75.5,True,True,False,False,False,True,False,False,False,False,0,True
5749.8,58,100.4,False,True,False,False,False,True,True,True,False,False,1,True
2796.45,45,62.55,False,False,False,False,True,True,False,True,True,True,0,False
5165.7,72,70.45,False,False,True,False,True,True,True,True,False,True,0,True
5696.6,68,85.5,False,True,False,True,True,True,True,False,True,True,0,True
20.2,1,20.2,False,False,False,True,False,True,False,False,False,False,0,False
2076.05,38,54.5,True,False,False,False,True,False,True,False,False,True,0,False
44.2,2,20.75,False,False,False,True,False,False,False,False,False,False,0,False
215.25,11,20.35,False,False,False,True,False,False,False,False,False,False,0,False
1859.5,20,91.0,False,True,False,False,False,True,True,False,True,False,1,False
7470.1,72,104.8,False,True,True,True,False,True,True,False,False,True,0,True
229.5,3,74.75,False,True,False,False,False,True,True,False,False,False,0,True
2470.1,23,104.05,False,True,False,True,False,True,False,True,False,False,0,True
2092.9,40,51.1,True,False,False,True,False,True,False,True,False,False,0,False
5629.55,62,89.8,False,True,False,True,False,True,True,False,False,True,1,True
469.85,22,20.55,True,False,False,False,False,True,False,False,False,False,0,False
733.95,11,64.05,False,False,False,False,True,False,False,False,False,False,0,False
485.25,7,74.85,True,True,False,True,False,True,True,False,False,False,1,True
1244.5,13,96.65,True,True,False,False,True,True,False,False,False,True,0,True
20.05,1,20.05,False,False,False,True,False,False,False,False,False,False,1,False
3994.45,39,103.45,True,True,False,False,False,True,False,False,False,True,0,True
78.25,3,25.0,False,False,False,True,False,False,True,False,False,False,0,False
1131.5,58,20.3,False,False,True,True,False,False,False,False,False,False,0,False
184.05,6,26.35,False,False,False,True,False,False,False,False,False,False,0,True
19.9,1,19.9,True,False,False,False,False,True,True,False,False,False,0,False
1178.75,22,54.7,False,False,False,False,False,True,True,False,False,True,0,False
667.7,14,46.35,True,False,False,True,False,False,True,False,False,False,0,False
5629.15,64,90.25,False,True,False,True,False,False,True,False,True,False,0,True
19.95,1,19.95,True,False,False,True,False,False,False,False,False,False,0,False
109.3,6,20.65,False,False,False,True,False,False,False,False,False,False,0,False
79.6,1,79.6,True,True,False,True,False,False,False,False,False,False,0,False
958.45,39,25.45,False,False,False,True,False,False,False,False,True,False,0,True
403.15,20,19.5,False,False,False,False,False,False,False,False,True,False,0,False
75.9,1,75.9,True,True,False,True,False,True,False,True,False,False,0,False
76.2,1,76.2,True,True,False,True,False,False,True,False,False,False,0,False
4392.5,64,66.15,False,False,False,True,True,True,True,False,True,False,0,True
19.25,1,19.25,False,False,False,True,False,False,False,False,False,False,0,False
3168.0,46,69.1,False,False,False,False,False,True,True,False,False,True,0,False
1096.6,28,39.1,True,False,False,False,False,True,True,False,True,True,1,False
669.45,33,20.05,False,False,False,False,False,False,True,False,False,False,0,False
2343.85,39,59.8,True,False,False,True,True,False,True,False,True,True,0,False
3588.4,42,84.3,True,True,False,False,False,True,True,True,False,False,0,True
48.6,1,48.6,True,False,False,False,False,True,False,False,False,True,0,False
522.95,7,79.0,True,True,False,False,False,True,False,False,False,False,0,False
7511.9,70,105.35,False,True,True,True,True,False,True,False,False,True,1,False
1725.0,65,25.1,False,False,True,True,False,True,False,False,False,False,0,True
49.75,1,49.75,True,False,False,True,True,False,False,False,False,False,0,False
1691.9,18,94.75,True,True,False,True,False,True,True,False,False,False,0,True
2248.05,24,93.0,True,True,False,True,False,True,True,False,False,False,0,True
4479.2,63,71.9,False,False,True,True,True,True,False,True,False,False,0,True
3471.1,44,77.55,False,False,False,False,False,True,False,False,True,True,0,True
63.0,4,19.85,True,False,False,True,False,True,False,False,False,False,0,False
70.25,1,70.25,True,True,False,False,False,True,False,False,False,False,0,False
3314.15,37,95.25,True,True,False,False,False,True,True,False,False,False,0,True
865.55,10,84.6,False,True,False,False,False,True,False,False,False,False,1,False
852.7,34,25.05,False,False,False,True,False,True,False,False,False,False,0,False
1930.9,35,53.15,False,False,False,True,True,False,True,False,True,False,0,False
91.4,4,20.15,True,False,False,False,False,False,True,False,False,False,0,False
3949.15,39,101.25,True,True,False,False,False,True,True,True,False,False,1,True
4304.0,43,100.55,False,True,False,True,False,True,True,False,True,True,1,False
409.9,17,24.1,False,False,False,False,False,False,True,False,False,False,0,True
1554.9,61,25.3,False,False,True,False,False,False,True,False,False,False,0,True
3472.05,49,71.8,True,False,False,False,True,False,True,False,True,True,0,True
117.8,4,19.7,False,False,False,True,False,False,False,False,True,False,0,False
3210.35,64,49.85,True,False,True,False,False,False,True,True,False,True,0,False
207.4,3,69.6,False,True,False,True,False,True,False,False,False,False,0,False
19.75,1,19.75,True,False,False,True,False,False,True,False,False,False,0,False
3132.75,40,80.8,True,True,False,True,False,False,True,False,True,True,0,False
60.0,1,60.0,True,False,False,False,True,True,False,True,False,True,0,False
649.65,8,86.55,True,True,False,True,False,True,False,False,False,False,0,True
20.85,1,20.85,False,False,False,False,False,True,True,False,False,False,1,False
2106.3,34,64.2,False,False,False,False,False,False,True,True,True,False,1,False
35.0,1,35.0,True,False,False,False,False,False,True,False,False,False,0,False
2011.4,39,50.75,True,False,False,False,False,True,False,False,False,False,0,False
6205.5,58,105.5,False,True,False,False,True,True,True,True,True,True,1,False
903.7,45,19.2,True,False,True,True,False,False,True,False,False,False,0,False
503.6,6,85.15,False,True,False,True,True,True,False,False,False,False,1,False
3882.3,43,90.65,False,True,False,True,True,True,False,True,True,True,0,False
879.8,41,20.0,False,False,True,True,False,True,True,False,False,False,0,False
383.65,5,74.65,True,True,False,True,False,True,False,False,False,True,0,False
4390.25,72,61.2,False,False,True,True,True,True,False,True,False,False,0,False
68.2,4,19.95,False,False,False,True,False,False,False,False,True,False,0,False
452.8,9,54.8,False,False,False,True,False,False,True,True,False,True,0,False
5329.0,72,73.45,False,False,True,True,False,True,True,False,False,False,1,True
1758.9,33,51.45,False,False,False,False,False,True,True,True,True,False,0,False
5737.6,72,80.45,False,True,True,False,True,False,True,False,False,False,0,True
1152.7,22,54.2,True,False,False,True,True,True,True,True,False,False,0,False
7674.55,70,109.5,True,True,False,False,False,True,True,True,True,True,0,True
2157.95,21,104.4,True,True,False,True,False,False,True,False,False,True,0,True
1219.85,15,85.3,True,True,False,True,False,False,False,False,False,False,0,False
2414.55,29,79.3,True,True,False,True,False,True,True,True,False,False,1,True
1155.6,15,76.5,False,False,False,False,False,False,True,True,False,True,0,False
7548.1,71,105.1,False,True,False,True,True,True,True,False,False,True,1,True
1809.35,72,25.4,False,False,True,True,False,False,False,False,False,False,1,True
1564.4,19,86.85,True,True,False,False,False,True,True,False,False,False,0,True
19.65,1,19.65,False,False,False,True,False,False,False,False,False,False,0,False
75.7,1,75.7,True,True,False,False,False,True,False,False,False,True,0,False
84.4,2,45.55,True,False,False,False,False,False,False,False,False,False,0,False
864.85,11,78.1,False,True,False,False,False,True,True,False,False,False,1,True
228.75,12,19.3,False,False,False,False,False,False,False,False,True,False,0,False
7752.05,70,110.5,True,True,True,False,False,True,True,True,False,True,0,True
1951.0,20,90.8,True,True,False,False,False,False,True,False,False,False,1,True
470.6,23,20.3,False,False,False,False,False,True,False,False,False,False,0,False
4060.9,49,81.35,False,False,True,True,True,False,False,True,False,True,1,True
384.5,4,97.95,True,True,False,False,False,True,True,False,False,True,0,True
3432.9,32,108.15,False,True,False,True,True,True,False,True,False,True,0,True
108.65,2,55.3,True,False,False,True,False,True,False,False,False,False,0,False
3952.65,69,56.55,False,False,True,True,True,False,True,False,False,True,1,False
463.05,6,80.5,False,True,False,True,False,True,False,False,False,False,0,False
494.05,24,19.7,False,False,True,False,False,True,True,False,False,False,0,False
3416.85,32,104.05,False,True,False,False,False,True,False,False,True,True,0,True
1498.65,27,52.85,False,False,True,False,True,False,False,False,False,True,0,False
2867.75,27,104.3,False,True,False,False,True,True,True,True,False,False,1,True
4807.35,58,80.65,False,True,False,True,False,False,False,True,False,False,0,True
71.35,1,71.35,False,True,False,True,False,True,False,False,False,False,0,False
471.35,18,24.65,False,False,True,False,False,True,True,False,False,False,0,True
1041.8,47,21.3,False,False,True,False,False,True,True,False,False,False,0,False
7689.8,70,110.2,True,True,True,False,False,True,True,True,False,True,0,True
1132.35,13,89.4,True,True,False,False,False,False,False,True,False,True,0,True
1815.0,36,51.05,False,False,False,False,True,False,True,False,False,False,0,False
1311.3,67,19.8,False,False,True,True,False,True,False,False,False,False,0,False
199.45,10,19.9,False,False,False,False,False,True,False,False,False,False,0,False
1637.3,19,87.3,True,True,False,True,True,True,False,False,False,False,1,False
1326.35,71,19.85,False,False,True,False,False,False,True,False,False,False,0,False
6376.55,72,89.4,False,False,True,True,True,True,True,True,False,True,0,True
935.9,48,20.0,False,False,True,False,False,False,True,False,False,False,0,False
20.05,1,20.05,False,False,False,True,False,False,False,False,False,False,0,False
1611.15,18,83.25,True,False,False,True,True,False,True,True,False,False,0,False
20.6,1,20.6,False,False,False,True,False,False,False,False,False,False,0,False
6989.7,67,102.9,False,True,True,True,False,False,True,True,False,True,1,True
2779.5,69,39.1,False,False,True,True,True,False,True,True,False,False,0,False
1931.75,19,99.95,True,True,False,True,False,True,False,False,False,True,0,True
8331.95,72,114.5,False,True,True,True,True,True,True,True,False,True,1,True
735.9,38,20.2,False,False,True,False,False,False,False,False,False,False,1,False
2283.3,40,55.8,True,False,False,True,False,False,True,False,True,False,1,False
1445.2,61,24.2,False,False,True,False,False,True,True,False,False,False,0,True
818.05,10,81.0,False,True,False,False,False,True,False,False,False,True,0,True
2333.05,32,72.8,False,False,False,True,True,True,True,True,True,False,0,True
1992.55,21,99.85,False,True,False,False,False,True,False,False,False,True,0,True
5890.0,59,99.5,True,True,False,False,False,True,False,False,True,False,1,True
916.75,13,70.15,True,True,False,False,False,True,True,False,False,False,1,False
1029.8,47,20.25,False,False,True,False,False,False,False,False,False,False,0,False
1796.55,69,26.0,False,False,True,True,False,True,True,False,False,False,0,True
33.7,2,19.9,False,False,False,True,False,True,False,False,False,False,0,False
454.05,22,19.05,False,False,False,False,False,False,True,False,False,False,0,False
1392.25,15,96.5,True,True,False,True,True,True,True,False,False,False,1,True
1049.6,53,19.85,False,False,True,False,False,False,False,False,False,False,0,False
734.6,28,25.7,False,False,False,False,False,False,True,False,False,False,1,True
475.1,22,20.3,False,False,False,True,False,False,False,False,True,False,0,False
70.15,1,70.15,False,True,False,False,False,True,False,False,False,False,0,False
1540.05,16,91.55,True,True,False,True,False,True,True,True,False,False,1,False
1978.65,48,39.4,False,False,True,False,True,False,True,True,False,True,0,False
3181.8,30,105.7,False,True,False,True,True,True,True,True,False,True,1,True
229.7,3,70.25,True,True,False,False,False,True,False,False,False,False,0,False
5625.55,57,93.75,True,True,True,True,True,False,False,True,False,False,1,True
6581.9,68,96.55,False,True,False,False,True,True,True,False,True,True,1,True
1347.15,23,60.0,False,False,False,False,False,False,True,True,True,False,0,False
3808.2,65,59.8,False,False,True,False,False,True,True,True,False,False,0,False
3974.15,44,90.65,False,True,False,True,False,True,True,False,True,False,0,False
7661.8,71,109.0,False,True,True,False,True,True,True,False,False,True,0,True
2479.25,37,68.1,False,False,False,False,True,False,True,True,True,False,0,True
266.6,12,20.4,False,False,False,False,False,False,False,False,False,False,0,False
5601.4,69,81.95,False,False,True,True,False,True,True,True,False,True,0,True
1982.6,35,60.55,True,False,False,False,True,False,False,False,False,True,0,False
339.9,5,65.6,False,False,False,True,False,True,False,True,False,True,0,False
4828.05,58,82.5,False,True,True,True,False,False,True,False,False,False,0,True
5980.55,72,82.3,False,False,True,True,True,True,True,True,False,True,0,True
4808.7,72,68.15,False,False,True,True,True,False,True,True,False,True,0,True
20.3,1,20.3,False,False,False,False,False,False,False,False,False,False,0,False
3692.85,39,95.55,True,True,False,False,True,True,False,True,True,False,0,False
1068.15,53,20.2,False,False,False,True,False,False,True,False,True,False,0,False
2383.6,27,89.2,True,True,False,False,False,True,False,True,False,False,0,False
69.65,1,69.65,True,True,False,False,False,True,False,False,False,False,1,False
89.3,1,89.3,True,True,False,False,False,True,False,False,False,False,1,False
1438.05,18,74.8,True,True,False,False,True,False,True,False,False,False,0,False
917.45,46,20.2,False,False,True,True,False,True,True,False,False,False,0,False
6096.45,72,84.4,False,False,True,False,True,True,True,True,False,False,0,True
3078.1,36,87.55,True,True,False,False,False,True,False,True,False,False,0,False
99.95,4,25.15,True,False,False,False,False,True,True,False,False,False,0,False
475.2,25,19.8,False,False,True,False,False,False,False,False,False,False,0,False
2036.55,40,50.85,True,False,False,False,False,True,True,False,False,True,0,False
6444.05,63,102.4,True,True,False,True,False,True,True,False,False,True,0,True
1426.75,15,96.3,False,True,False,False,True,True,False,True,False,False,1,False
767.55,14,55.5,False,False,False,True,False,True,False,False,False,True,0,True
7932.5,72,109.75,False,True,True,True,False,True,True,True,False,True,1,True
4040.65,39,106.4,True,True,False,True,True,True,False,False,False,True,0,True
2768.65,47,60.0,False,False,True,False,True,True,True,False,False,True,0,False
1672.35,19,88.8,False,True,False,True,True,True,True,True,False,True,0,True
474.8,5,85.2,True,True,False,False,False,True,False,False,False,False,0,True
446.1,13,35.1,True,False,False,False,False,True,False,False,False,False,0,False
1345.65,17,80.05,False,True,False,False,False,False,False,False,False,False,0,True
2425.4,34,75.55,True,True,False,True,False,True,True,False,False,False,1,True
2077.95,42,49.55,True,False,False,False,False,True,False,False,False,True,0,False
416.3,5,81.3,True,True,False,True,False,True,True,False,False,True,0,True
1663.5,71,23.9,False,False,True,False,False,False,True,False,False,False,0,True
1286.05,19,66.4,False,False,False,True,True,False,True,False,False,False,1,False
35.85,2,19.6,True,False,False,False,False,True,False,False,False,False,0,False
1094.35,57,18.8,False,False,True,True,False,False,False,False,False,False,0,False
7719.5,72,108.4,True,True,True,True,False,True,True,True,False,True,0,True
514.6,6,85.95,False,True,False,False,False,True,False,False,False,True,0,False
1451.6,17,85.45,True,True,False,False,False,True,True,False,False,False,0,True
4932.5,61,80.9,False,False,True,True,False,False,True,False,False,True,0,True
71.0,1,71.0,True,True,False,True,False,True,True,False,False,False,0,False
5443.65,48,111.8,False,True,True,True,True,False,True,True,False,True,0,True
330.25,16,20.6,False,False,False,True,False,True,False,False,False,False,0,False
746.5,9,85.05,True,True,False,True,False,True,False,False,False,False,1,True
122.7,3,44.6,True,False,False,False,False,False,False,False,False,False,0,False
44.4,1,44.4,True,False,False,True,False,True,False,False,False,False,0,False
6631.85,65,105.1,False,True,True,True,False,False,False,False,False,True,0,True
8250.0,70,115.15,False,True,True,False,True,True,True,True,False,True,0,True
3561.15,60,59.8,False,False,False,True,True,True,True,False,True,False,0,False
1763.55,69,26.3,True,False,False,False,False,True,True,False,True,False,0,True
2419.0,35,70.55,True,True,False,False,False,False,False,False,False,False,1,False
470.2,22,20.05,False,False,False,False,False,True,False,False,False,False,0,False
5234.95,66,79.85,False,False,True,True,False,False,True,False,False,True,0,True
70.3,1,70.3,True,True,False,True,False,True,True,False,False,False,1,False
79.35,1,79.35,False,True,False,False,False,True,True,False,False,False,0,False
3097.0,34,90.05,False,True,False,True,False,True,True,False,False,False,0,True
1709.1,72,24.45,False,False,True,False,False,False,True,False,False,False,0,True
1848.8,31,59.95,True,False,False,True,True,False,True,True,True,False,0,False
723.3,30,25.35,False,False,False,True,False,False,False,False,True,False,0,True
809.75,9,90.8,False,True,False,False,False,True,False,False,False,False,0,False
1470.95,20,70.45,True,True,False,True,False,True,True,False,False,False,0,False
577.15,19,34.3,False,False,False,True,False,True,True,False,False,True,1,False
6914.95,65,105.05,True,True,False,False,True,True,True,False,False,False,0,True
602.9,30,19.3,False,False,True,False,False,False,True,False,False,False,0,False
124.4,6,19.15,False,False,False,True,False,False,False,False,True,False,0,False
96.8,2,51.4,True,False,False,False,False,False,False,False,False,True,0,False
3827.9,53,71.85,True,False,False,True,True,False,True,True,False,False,0,True
533.05,7,75.4,True,True,False,True,False,True,True,False,False,False,1,True
2961.4,61,49.7,False,False,False,False,True,True,True,False,True,False,0,False
3264.45,70,45.25,True,False,False,True,False,True,False,False,True,False,1,False
995.35,13,78.75,True,False,False,False,True,True,False,False,False,False,0,True
2815.25,35,81.6,False,True,False,True,False,True,True,False,True,False,1,True
154.8,2,70.4,False,True,False,False,False,True,True,False,False,False,0,False
246.3,3,75.8,True,True,False,False,False,True,False,False,False,False,0,True
257.6,3,76.1,True,True,False,False,False,False,False,False,False,False,0,True
5757.2,62,94.0,False,True,False,False,False,True,False,False,True,False,0,True
7517.7,72,103.95,False,True,True,True,True,False,True,True,False,True,0,True
1234.8,63,19.95,False,False,True,True,False,True,True,False,False,False,0,False
1389.2,20,71.3,False,True,False,True,False,False,False,False,False,False,1,False
3836.3,35,110.8,False,True,False,False,True,True,False,True,True,True,1,True
1474.75,21,69.1,True,True,False,True,False,True,True,False,False,False,1,False
6001.45,62,96.1,True,True,False,True,True,False,True,False,True,True,0,True
720.1,15,48.8,False,False,False,False,False,True,False,False,False,False,0,True
2832.75,55,50.55,False,False,False,False,True,True,False,False,False,False,0,False
472.25,11,44.65,False,False,False,False,False,True,False,False,False,False,0,False
1460.65,17,88.25,True,True,False,False,False,False,True,False,False,False,0,True
1336.35,61,19.45,False,False,False,False,False,False,False,False,True,False,0,False
6388.65,71,89.3,False,False,True,False,True,False,True,True,False,True,0,True
153.05,2,70.0,False,True,False,False,False,False,False,False,False,False,0,False
677.9,35,19.25,False,False,True,True,False,False,False,False,False,False,0,False
1165.6,17,70.5,False,True,False,False,False,False,False,False,False,False,0,False
2119.5,21,97.35,True,True,False,False,False,True,False,False,False,False,0,True
921.55,47,19.65,False,False,True,False,False,False,True,False,False,False,0,False
72.0,3,20.85,False,False,False,False,False,False,True,False,False,False,0,False
68.35,3,19.65,False,False,False,True,False,True,False,False,False,False,0,False
847.25,44,19.35,False,False,True,True,False,True,True,False,False,False,1,False
44.0,1,44.0,False,False,False,False,False,True,False,False,False,False,0,False
4295.35,44,94.4,True,True,False,False,False,False,True,False,True,True,0,True
135.0,5,25.9,False,False,False,True,False,True,True,False,False,False,0,True
1400.55,24,55.65,False,False,False,True,True,True,False,False,False,False,0,True
69.65,1,69.65,True,True,False,False,False,True,False,False,False,False,0,False
1380.4,18,75.4,True,True,False,False,True,True,False,False,False,False,0,False
1060.2,10,100.6,True,True,False,False,False,True,False,False,False,False,0,True
4386.2,65,71.0,False,False,True,False,True,False,True,False,False,True,0,False
86.0,1,86.0,True,True,False,False,False,True,False,False,False,True,1,False
5785.5,53,106.95,False,True,False,False,True,True,False,False,True,False,0,True
52.05,3,21.2,False,False,False,True,False,False,False,False,True,False,0,False
2018.4,33,61.05,False,False,True,True,True,True,True,True,False,True,0,False
79.45,3,29.6,True,False,False,True,False,True,False,False,False,True,0,False
2727.3,34,79.95,False,False,False,False,True,True,False,True,True,False,0,False
263.65,14,19.7,False,False,True,False,False,True,True,False,False,False,0,False
275.4,13,20.3,False,False,False,False,False,True,False,False,False,False,0,False
2816.65,46,59.9,False,False,False,True,False,True,True,True,True,True,1,False
538.5,23,24.35,False,False,False,True,False,False,True,False,True,False,0,True
948.9,47,19.75,False,False,True,False,False,False,True,False,False,False,0,False
846.8,17,50.3,False,False,False,True,True,True,False,False,False,False,0,False
4783.5,49,95.6,True,True,False,False,False,True,True,False,False,False,0,True
2997.45,59,50.25,True,False,False,True,False,True,True,False,False,True,1,False
5897.4,69,85.35,False,False,True,False,True,True,False,True,False,False,0,True
470.6,11,41.6,True,False,False,True,False,True,False,False,True,False,0,False
524.5,10,51.65,False,False,False,True,True,True,False,False,False,False,0,False
269.65,12,24.0,False,False,True,True,False,True,True,False,False,False,0,True
4740.0,45,100.85,False,True,False,True,False,True,False,False,False,True,0,True
2341.5,39,59.85,False,False,False,False,False,True,True,False,False,False,0,False
1789.65,71,25.45,False,False,True,True,False,False,True,False,False,False,1,True
1626.4,71,23.9,False,False,True,True,False,False,True,False,False,False,0,True
800.3,33,24.15,False,False,False,False,False,False,True,False,True,False,0,True
5060.85,67,75.7,False,True,False,True,False,True,False,False,False,False,1,True
1448.8,37,40.2,False,False,False,True,True,False,True,False,False,True,0,False
4254.85,49,84.5,True,True,False,True,False,False,True,False,False,False,0,True
466.6,9,50.85,False,False,False,False,False,False,True,False,False,True,0,False
4627.8,52,91.6,False,True,True,True,True,True,True,True,False,False,0,True
6838.6,70,98.9,True,True,False,False,False,False,False,False,True,True,0,True
85.0,1,85.0,True,True,False,True,False,True,False,False,False,True,0,False
1101.85,14,78.95,True,True,False,False,False,True,False,False,False,True,1,True
44.3,1,44.3,False,False,False,True,False,True,False,False,False,False,0,False
20.2,1,20.2,False,False,False,True,False,False,False,False,False,False,0,False
4297.6,52,80.2,False,True,False,False,False,True,False,False,True,True,0,True
414.1,6,60.9,False,False,False,True,False,False,False,False,False,False,0,False
256.6,7,34.2,False,False,False,True,True,False,True,False,False,True,0,False
3969.35,47,85.2,False,True,False,False,False,True,False,False,False,True,1,True
2274.1,26,87.15,False,True,False,False,True,True,False,True,True,False,0,False
1296.8,25,54.3,True,False,False,True,True,False,True,True,False,False,0,False
1268.85,69,19.1,False,False,True,True,False,True,False,False,False,False,0,False
8192.6,72,112.75,False,True,True,False,True,True,False,True,False,True,0,True
59.25,4,19.95,False,False,False,True,False,True,False,False,False,False,0,False
1147.85,59,19.5,False,False,True,True,False,False,True,False,False,False,0,False
4361.55,67,65.55,False,False,True,True,True,False,False,False,False,False,0,False
2006.1,26,78.8,True,True,False,False,False,True,False,False,False,False,1,False
2078.95,27,78.2,False,False,False,False,False,False,False,True,True,True,0,False
7609.75,72,105.25,False,True,True,True,True,False,True,False,False,False,0,True
487.05,6,89.25,True,True,False,False,False,True,False,True,False,False,0,False
1218.45,62,20.65,False,False,True,True,False,False,True,False,False,False,0,False
1416.2,20,68.7,True,False,False,True,False,True,False,True,True,True,0,True
483.3,6,78.65,False,False,False,True,True,False,False,True,False,False,0,False
1234.6,51,24.75,False,False,True,True,False,False,False,False,False,False,0,True
1311.6,61,19.75,False,False,True,False,False,False,True,False,False,False,0,False
5618.3,62,89.1,True,True,False,True,True,True,True,False,False,True,1,True
6185.15,72,84.7,False,True,True,False,True,True,False,True,False,False,0,True
1237.85,13,98.0,True,True,False,True,False,True,True,False,False,True,1,False
498.1,5,94.45,True,True,False,True,False,True,True,False,False,False,0,False
294.45,3,105.0,True,True,False,True,False,True,False,False,False,True,1,True
2381.55,26,93.85,True,True,False,False,False,True,True,False,False,True,1,True
788.35,13,59.9,True,False,False,True,False,True,False,False,False,True,1,False
756.4,38,19.95,False,False,True,False,False,True,True,False,False,False,0,False
613.4,8,84.0,True,True,False,False,False,True,True,False,False,False,1,True
3625.2,34,108.9,True,True,False,True,False,True,True,True,False,True,1,True
550.35,18,33.6,False,False,False,True,True,False,False,False,False,False,0,False
4793.8,56,85.85,False,True,False,True,False,True,True,True,True,True,0,False
1267.2,36,34.85,False,False,False,False,False,True,False,True,False,True,0,False
442.2,9,48.75,True,False,False,False,False,True,True,False,False,False,0,False
84.85,1,84.85,True,True,False,True,False,True,False,False,False,False,0,False
654.85,12,56.65,False,False,False,True,True,False,False,True,False,False,0,False
5567.45,57,95.3,False,True,False,False,False,True,True,True,False,True,1,False
3160.55,42,73.9,False,False,False,False,True,False,False,True,True,True,0,False
740.3,33,24.5,False,False,True,False,False,True,True,False,False,False,0,True
5706.2,70,84.6,False,True,True,True,True,False,True,True,False,True,0,False
